49506	6458	-	-	-	-	-	-	-	-	-	urn:uuid:69969134-e04f-49d9-96cd-76280fe828b4	-	-	2013-05-18
85643	13433	-	-	-	-	-	-	-	-	-	urn:uuid:ba299ae6-3222-4075-b8bc-0e725376125f	-	-	2014-02-18
109385	11556	-	-	-	-	-	-	-	-	-	urn:uuid:3e17bdd0-6689-42af-87a8-4c2a6c04b818	-	-	2014-01-15
109220	11524	-	-	-	-	-	-	-	-	-	urn:uuid:3e17bdd0-6689-42af-87a8-4c2a6c04b818	-	-	2013-03-20
55599	9146	-	-	-	-	-	-	-	-	-	urn:uuid:c38a4baf-8daf-4723-b49f-f75ef1d41faa	-	-	2013-04-20
72138	8241	-	J. M. Barrie	Peter Pan (edição comentada)	-	-	-	All rights reserved	-	-	978-85-378-0890-0	222 Pages	-	-
143557	15421	-	Adelstein, Jake	Tóquio Proibida - Uma Viagem Perigosa Pelo Submundo Japonês	-	-	-	-	-	-	urn:uuid:2c953fbf-ba43-45fd-a4fd-f3d0ba712626	-	-	2011-06-01
62599	10075	-	Harris, John	The Dark Side of the Moon - Os Bastidores da Obra-prima do Pink Floyd	-	-	-	All rights reserved	-	-	978-85-7110-960-5	222 Pages	-	-
131457	11182	-	Bird, Jessica	Tesouro e Sedução	-	-	-	-	-	-	urn:uuid:c0c2047a-8bf2-c77e-1682-1ad803e009b8	-	-	2013-12-30
69164	9669	-	Assange, Julian	Cypherpunks - Liberdade e o Futuro da Internet (Pré-venda)	-	-	-	Julian Assange	-	-	urn:uuid:29d919dd-24f5-4384-be78-b447c9dc299b	-	Cristina Yamagami	2013-01-22
55437	9157	-	-	-	-	-	-	-	-	-	urn:uuid:30534c4b-4159-4b6b-8b13-7ed103338eae	-	-	2013-05-14
99569	13403	-	-	-	-	-	-	-	-	-	urn:uuid:d30498e3-103f-4999-a30d-94fab47553d8	-	-	2013-05-22
237333	20728	-	José Roberto Afonso	Crise, estado e economia brasileira	-	Economia Brasileira	-	-	-	-	urn:uuid:474f8b78-c5a5-4917-86c7-47d8d87d5ceb	-	-	-
72257	11203	-	Agualusa,  Jose Eduardo	O ano que Zumbi tomou o Rio	-	-	-	-	-	-	-	-	-	2012-06-22
96097	11383	-	Jakson Ferreira de Alencar	A ditadura Continuada	-	-	-	-	-	-	9788534936217	-	-	2013-04-01
6602	1867	-	Juliana Amato	Brevida	-	Literatura Brasileira, Contos	-	-	http://visiteedith.org	Edith Livros	978-859039357-3	-	-	2011-01-01
2563	978	-	Anotsu, Jim	Trenzalore	-	-	-	-	-	-	34aa8111-77a2-49f9-8e05-4c2086fe3953	-	-	2013-09-08
126633	15873	-	-	-	-	-	-	-	-	-	urn:uuid:6f83d08d-d750-4d0e-8e51-625db51b035f	-	-	2013-05-11
394109	40291	-	James Joyce	Ulisses	-	-	-	-	-	Alfaguara	95580e23-fcfe-4d12-9f54-32a6a2855a83	-	-	2013-01-03
89526	12651	-	O'Donnell, Julia	A invenção de Copacabana - Culturas urbanas e estilos de vida no Rio de Janeiro (1890-1940)	-	-	-	-	-	-	urn:uuid:8c2a6533-0b4e-4132-8e0e-fc504017c661	-	-	2013-02-21
92790	13735	-	Tolkien, J. R. R.	A Lenda de Sigurd & Gudrún	-	-	-	Martins Fontes – selo Martins, 2010.	-	-	9788580630923	-	-	2010-01-01
3351	1273	-	Antônio, João	Afinação e a arte de chutar tampinhas	-	As reminiscências de uma infância simples ressoam como um samba de Noel na vida do protagonista deste conto. O personagem se vê privado do prazer em jogar bola quando sua família impõe que ele se dedique aos estudos. A vontade de chutar, no entanto, continua e é canalizada na arte de chutar tampinhas nas ruas. Essa arte, que é um momento só dele, entrecorta os relatos de sua vida em tom de desabafo, como se chutar tampinhas fosse sua eterna válvula de escape de uma vida que lhe foi privada.	-	-	-	-	74614E74-74AD-4AFB-A119-A2BD1FEF9AD5	-	-	2013-08-26
265443	22232	-	Franzen, Jonathan	Liberdade	-	-	-	-	-	-	urn:uuid:33eb024f-d4c7-4734-b27a-c0ddd6f5228b	-	-	2012-07-18
101175	14852	-	-	-	-	-	-	-	-	-	urn:uuid:42001376-1d8a-4c79-a90f-4e3c0f83c1f8	-	-	2013-05-15
39516	7439	-	Villalobos, Juan Pablo	Se Vivêssemos Em Um Lugar Normal	-	-	-	-	-	-	urn:uuid:e46088bd-6be9-47da-a885-f02dff31a377	-	-	2013-09-02
22940	3271	-	Villalobos, Juan Pablo	Festa no covil	-	-	-	-	-	-	urn:uuid:f5335515-02ee-45ae-a925-e8de6fdc0285	-	-	2012-01-23
86462	9300	-	Joseph Delaney	A Maldição do Mago	-	-	-	-	-	-	865aedeb-0305-4c17-ae78-fb04c074b9c7	-	calibre (0.8.15) [http://calibre-ebook.com]	2014-02-20
58917	11720	-	Jô Soares	As Esganadas	-	-	-	-	-	-	urn:uuid:e0262142-362b-673b-d461-7d472e2f8d3a	-	-	2011-10-01
172514	12938	-	-	-	-	-	-	-	-	-	urn:uuid:3098433a-d402-49ba-841f-df883b2df475	-	-	2013-05-22
132308	10720	-	Austen, Jane	Orgulho e Preconceito - Col. Saraiva de Bolso	-	-	-	-	-	-	urn:uuid:f1c4ae45-161f-4674-9266-c7ec9452d726	-	-	2013-07-16
371990	20052	-	-	-	-	-	-	-	-	-	urn:uuid:197f1054-499f-42aa-8343-beaf54c707aa	-	-	2012-12-23
273557	18341	-	-	-	-	-	-	-	-	-	urn:uuid:6404ef17-2320-4f25-9af0-64d5f88ae5da	-	-	2012-12-23
65912	9775	-	Lukacs, John	Churchill - Visionário, Estadista e Historiador	-	-	-	All rights reserved	-	-	urn:uuid:29d919dd-24f5-4384-be78-b447c9dc299b	-	-	2013-05-14
41076	4517	-	-	-	-	-	-	-	-	-	urn:uuid:607782c1-034d-4896-ac54-0e0ac00816d1	-	-	2013-05-13
118562	9662	-	-	-	-	-	-	-	-	-	urn:uuid:33d99e78-e798-4eb1-84bd-b2c60eec0652	-	-	2013-05-20
148934	13919	-	Moyes, Jojo	A Última Carta de Amor	-	-	-	-	-	-	46CE75D3-D6B3-4B48-AC3B-95305AFD74DD	-	and Kisi http://luke.simplicissimus.it Created with writer2epub 1.1.14 by Luca Calcinai	2012-03-20
69538	9922	-	Joaquim Manuel de Macedo	A Moreninha: Texto Integral com comentários	-	-	-	Editora DCL - Difusão Cultural do Livro	-	-	urn:uuid:DB6ABB1D-3626-458B-B32B-F297260A8D82	-	-	2013-04-05
153804	13247	-	-	-	-	-	-	-	-	-	urn:uuid:632a22b1-8ace-40dd-8976-5ec52cc477d3	-	-	2013-03-16
189617	12916	-	Administrador	Jan Guillou - As Cruzadas 2 - O Cavaleiro Templário	-	-	-	-	-	-	62abbc24-e05f-4c3d-b12c-11643625b322	-	calibre (0.5.7) [http://calibre.kovidgoyal.net]	2014-01-08
204837	13009	-	Administrador	Jan Guillou - As Cruzadas 3 - O Novo Reino	-	-	-	-	-	-	df80cdf7-2b87-4aac-b268-f36f158fca59	-	calibre (0.5.7) [http://calibre.kovidgoyal.net]	2014-01-08
170072	12595	-	Administrador	Jan Guillou - As Cruzadas 1 - A Caminho de Jerusalém	-	-	-	-	-	-	78c1cc0f-055a-4e66-93d5-b50f48bc1882	-	calibre (0.5.7) [http://calibre.kovidgoyal.net]	2014-01-08
36101	5118	-	J.-D. Nasio	Édipo: complexo do qual nenhuma criança escapa	-	-	-	Copyright © 2005, Éditions Payot & Rivoges	-	-	9788537803455	-	-	-
4467	1460	-	Boyne, John	Dia de folga - Um conto de Natal	-	-	-	-	-	-	urn:uuid:BBB1DC6C-52EE-42DC-B215-C949D94D3E8F	-	-	2013-12-20
105883	13659	-	Zappa, Regina; Gil, Gilberto	Gilberto Bem Perto	-	-	-	-	-	-	urn:uuid:cd3e49c4-ceb4-5ba8-77e3-e8ac5c7e3c38	-	-	2013-07-04
50679	8966	-	Gordimer, Nadine	Beethoven Era 1/16 Negro	-	-	-	-	-	-	978-85-63397-04-1	-	-	2011-02-01
126484	18822	-	Steiner, George	Tigres No Espelho e Outros Textos da New Yorker	-	-	-	-	-	-	9788525052711	-	-	2012-08-29
57597	8087	-	-	-	-	-	-	-	-	-	urn:uuid:7cf8bf12-44b0-477d-bc74-0159992aabe3	-	-	2013-04-05
271448	13840	-	Mello Knoploc, Gustavo	Manual de Direito Administrativo - 7ª Ed. 2013 - Série Provas e Concursos	-	-	-	-	-	-	urn:uuid:a6f94791-e01b-4e87-8c0e-a177240f2e51	-	-	2006-01-02
380181	29423	-	Gabriel, Mary	Amor e Capital	-	-	-	All rights reserved	-	-	978-85-378-1054-5	960 Pages	-	2013-04-13
62220	8543	-	-	-	-	-	-	-	-	-	urn:uuid:ac163e71-815f-41bc-b80e-9f763783f4d9	-	-	2013-07-23
156917	19189	-	Flaubert, Gustave	Madame Bovary - Costumes de Província	-	-	-	-	-	-	urn:uuid:20c2ea1f-ea08-4f37-a8f7-06840e9f9692	-	-	2012-04-04
137164	17240	-	Gustave Flaubert	Madame Bovary	-	Literatura Francesa	-	-	-	L&PM EDITORES	urn:uuid:7544ec9f-8f64-498f-824a-a0753607e189	-	calibre (0.7.55) [http://calibre-ebook.com]	2013-12-18
6121	2022	-	Gregório de Matos	Obras poéticas	-	-	-	-	-	IBA	urn:uuid:08836d0d-4685-4dfa-bf8c-822ecd7ef0c2	-	-	2013-04-12
34050	6849	-	A. Oliveira, Marco; Grawunder, Pedro	Os Filmes Que Todo Gerente Deve Ver	txt	-	-	-	-	-	9788502212664	65 pages	-	2012-01-01
19388	4021	-	Oswaldo Giacoia Junior	Nietzsche e Para Além de Bem e Mal	-	-	-	© 2002, Oswaldo Giacoia Junior	-	-	8571106673	-	-	-
797	394	-	Orsi, Carlos	The Schroedinger Show	-	-	-	-	-	-	d2abb352-e950-4371-8b8c-d2bc829fccd5	-	-	2013-09-08
49437	5863	-	-	-	-	-	-	-	-	-	urn:uuid:3dd51efe-1aca-4ef2-9095-3d73b7e73b3c	-	-	2013-05-13
205872	23615	-	Wright, Lawrence	O Vulto das Torres - A Al - Qaeda e o Caminho Até o 11/9	-	-	-	-	-	-	urn:uuid:e1ba8c5d-33af-4d39-bd80-d1bbc3d0f068	-	-	2011-09-01
25379	5629	-	Souza, Luis Eduardo de	A Fascinante História de Chico Xavier	-	-	-	-	-	-	9788579304811	-	-	2013-04-01
56221	9664	-	Soares, Luiz Eduardo	Justiça - Pensando Alto Sobre Violência, Crime E Castigo	-	-	-	-	-	-	9788520933800	-	-	2013-01-24
46333	5193	-	-	-	-	-	-	-	-	-	urn:uuid:eadb4892-eea4-437d-8cec-c9f04d8d7c5f	-	-	2013-04-01
115580	16633	-	-	-	-	-	-	-	-	-	urn:uuid:23823c04-5355-473f-969e-78088e446459	-	-	2013-04-30
212156	20949	-	Gomes, Luiz Flávio; Almeida, Débora de Souza de	Coleção Saberes Monográficos - Populismo Penal Midiático - 1ªEdição	-	-	-	-	-	-	urn:uuid:9338AA69-E5EC-4034-B8F1-53C618E4294F	-	-	-
88743	11044	-	Liz Greene, Juliet Sharman-Burke	Viagem através dos mitos, Uma	-	-	-	All rights reserved	-	-	978-85-7110-583-6	212 Pages	-	-
91730	8506	-	Lauren, Christina	Estranho Irresistível	-	-	-	-	-	-	9788579306051	-	-	2013-09-01
138793	11272	-	-	-	-	-	-	-	-	-	urn:uuid:a149ba8f-172b-4c53-8dbd-ed1d5811763f	-	-	2013-04-26
234444	18302	-	Melo, José Eduardo Soares de; Paulsen, Leandro	IMPOSTOS FEDERAIS ESTADUAIS E MUNICIPAIS - 7ª EDIÇÃO	-	Direito tributário	-	-	-	-	-	-	-	2012-01-27
185396	14825	-	-	-	-	-	-	-	-	-	urn:uuid:c15dec71-3b6b-484e-88ca-9c08e8c12c08	-	-	2013-06-09
75443	9995	-	Telles, Lygia Fagundes	Ciranda de Pedra	-	-	-	-	-	-	978-85-8086-027-6	-	-	2011-03-01
110802	13981	-	Telles, Lygia Fagundes	As Meninas	-	-	-	-	-	-	978-85-63397-06-5	-	-	2011-03-01
62039	10071	-	Telles, Lygia Fagundes	Seminário dos Ratos	-	-	-	-	-	-	978-85-8086-024-5	-	-	2011-03-01
114130	15279	-	Mlodinow, Leonard	Subliminar - Como o Inconsciente Influencia Nossas Vidas	-	-	-	All rights reserved	-	-	978-85-378-1053-8	304 Pages	-	2013-02-21
102977	13887	-	Leonard Mlodinow	O Andar do Bêbado - Como o Acaso Determina Nossas Vidas	-	ebook	-	Copyright © 2008, Leonard Mlodinow	-	-	ISBN9788537801550	-	-	2009-12-03
58392	11482	-	Lobão	Manifesto do Nada na Terra do Nunca	-	-	-	-	-	-	urn:uuid:0fce5f0b-f2af-6faf-bca3-df49172be935	-	-	2013-05-02
111191	11424	-	-	-	-	-	-	-	-	-	urn:uuid:8e54f285-bb4c-4de5-b845-a8b05211d59d	-	-	2013-05-11
43830	8582	-	Chico Buarque	Leite Derramado	-	-	-	Copyright © 2009 by Chico Buarque	-	-	978-85-359-1411-5	-	-	2009-01-01
197014	18349	-	Lewis, Bernard	O Oriente Médio - Do Advento do Cristianismo aos Dias de Hoje	-	-	-	All rights reserved	-	-	978-85-378-0915-0	440 Pages	-	2013-01-07
56883	6929	-	-	-	-	-	-	-	-	-	urn:uuid:ff6b2c85-3dfd-4d92-a52b-668da0c62d37	-	-	2013-06-07
57725	9412	-	Bernardo Rocha de Rezende	Transformando Suor Em Ouro	-	-	-	-	-	Sextante	27a79659-c622-431c-97dc-20ca6ace54ec	-	calibre (0.8.17) [http://calibre-ebook.com]	2014-01-03
175792	13971	-	Brian Greene	A Realidade Oculta - Universos Paralelos e As Leis Profundas do Cosmo	-	-	-	-	-	Exilado	urn:uuid:355da226-ae55-4862-bfba-397cf1673074	-	-	2012-05-10
158937	18515	-	BRUNO BARRETTO GOMIDE	NOVA ANTOLOGIA DO CONTO RUSSO - UMA SELECAO	-	Literatura russa	-	Copyright © Editora 34 Ltda., 2011 Apresentação © Bruno Barretto Gomide, 2011	-	EDITORA 34	978-85-07326-41-0	-	Editora 34	2011-11-21
159102	18539	-	BRUNO BARRETTO GOMIDE	NOVA ANTOLOGIA DO CONTO RUSSO - UMA SELECAO	-	Literatura russa	-	Copyright © Editora 34 Ltda., 2011 Apresentação © Bruno Barretto Gomide, 2011	-	EDITORA 34	urn:uuid:3e5301a1-5398-4d9d-bef4-befa8d1ce24b	-	Editora 34	2011-11-21
51938	9124	-	Bernardo Guimarães	O ermitão de munquém	-	-	Fundação Biblioteca Nacional	dominio público	-	-	9788562069635	-	-	2012-11-13
103074	12422	-	-	-	-	-	-	-	-	-	urn:uuid:28cc16d9-dbc8-4bb5-b254-c62b7ddb2398	-	-	2013-04-21
251508	22299	-	Corso, Mário; Corso, Diana Lichtenstein	Fadas no Divã - Psicanálise nas Histórias Infantis	-	FADAS NO DIVÃ	-	Artmed Editora S.A., 2006	-	-	9788536306209	-	-	2011-03-31
76819	12231	-	Doria, Palmerio	Honoráveis Bandidos - Um Retrato do Brasil na Era Sarney	-	-	www.geracaoeditorial.com.br	-	-	-	9788561501907	-	-	2012-12-10
107909	12841	-	Dyer, Geoff	Jeff em Veneza, Morte em Varanasi	-	-	-	-	-	-	urn:uuid:6e6c3242-e8b4-40f6-826c-ddb86b724db0	-	-	2011-11-04
167075	17571	-	Leader, Darian	O Que É Loucura? Delírio e Sanidade na Vida Cotidiana	-	-	-	All rights reserved	-	-	9788537811467	400 Pages	-	2013-10-18
354345	18126	-	Goncalves, Victor Eduardo Rios; Reis, Alexandre Cebrian Araujo; Coordenador, Pedro Lenza	Direito Processual Penal - 2ª Ed. 2013 - Col. Esquematizado	-	-	-	-	-	-	urn:uuid:86812c23-1249-4d58-820a-cc25713f1b02	-	-	2013-02-27
22868	3814	-	Macleod, Debra; MacLeod, Don	Cinquenta Tons na Prática - Um Guia Para Iniciantes Liberarem Seus Desejos Mais Eróticos	-	-	-	-	-	-	9788582780039	-	-	2013-03-14
107605	10921	-	-	-	-	-	-	-	-	-	urn:uuid:faebacff-8beb-4c3d-bcd6-21d8e5722d55	-	-	2013-04-17
189245	18126	-	Lawrence, D. H.	O Amante de Lady Chatterley	-	-	-	-	-	-	urn:uuid:f9dfbd79-1e53-f055-b758-4ebe58c817e2	-	-	2011-01
182662	21372	-	Magnoli, Demetrio	História da Paz	-	-	-	-	-	-	urn:uuid:3e8c89b9-721a-46b9-8b1c-3685ffdfca77	-	-	2013-10-21
94295	11683	-	Danuzio Gil Bernardino da Silva	OS DIÁRIOS DE LANGSDORFF - VOL. 3	-	-	-	-	-	-	urn:uuid:2ac9ec01-b058-4ceb-b43a-273a3216ea11	-	-	2012-12-21
108381	11964	-	Danuzio Gil Bernardino da Silva	OS DIÁRIOS DE LANGSDORFF - VOL. 2	-	-	-	-	-	-	urn:uuid:f48d42fe-96ce-47c7-87fe-425f7f364380	-	-	2012-12-21
180443	16161	-	Dan Brown	Ponto de Impacto	-	-	-	-	-	-	3556c741-23f8-4769-9cf1-5fe69406dc1c	-	calibre (0.7.17) [http://calibre-ebook.com]	2013-07-04
129893	12996	-	Dan Brown	Fortaleza Digital	-	-	-	-	-	-	43e84cd3-8784-414f-ad5a-10077f7f37eb	-	calibre (0.7.17) [http://calibre-ebook.com]	2013-07-02
102285	11084	-	-	-	-	-	-	-	-	-	urn:uuid:02d5471b-f5b4-4fda-bf86-d697ad333960	-	-	2013-05-12
169110	14286	-	-	-	-	-	-	-	-	-	urn:uuid:7ffa2bec-4647-4371-b8f3-2a3d6c41ed65	-	-	2013-05-12
49376	8807	-	-	-	-	-	-	-	-	-	urn:uuid:58a48f30-d8c0-4c18-8b56-14ca2eccff6e	-	-	2013-04-05
135178	14247	-	David Gibbins	A Cruzada do Ouro	-	-	-	-	-	Planeta do Brasil	d71eea84-0812-4dad-8af6-fde4945264c1	-	calibre (0.8.17) [http://calibre-ebook.com]	2014-02-20
5753	1816	-	Tiago Cabral	Um sonho de três noites - baseado na obra de H.P. Lovecraft	-	-	-	-	-	-	b0eef15c-46c5-4026-8645-e71e710fdb71	-	calibre (0.8.54) [http://calibre-ebook.com]	2014-01-14
90696	13775	-	Ryback, Timothy W.	A Biblioteca Esquecida de Hitler - Os Livros que Moldaram Sua Vida	-	-	-	-	-	-	ISBN 978-85-8086-070-2	-	-	2011-04-01
44681	8637	-	Tomás Antônio Gonzaga	Cartas Chilenas: Texto Integral com comentários	-	-	-	Editora DCL - Difusão Cultural do Livro	-	-	urn:uuid:02E97B96-8CC1-4F93-B9E4-301E997C0BDA	-	-	2013-04-05
32890	6609	-	Tomás Antônio Gonzaga	Marília de Dirceu: Texto Integral  com comentários	-	-	-	Editora DCL - Difusão Cultural do Livro	-	-	urn:uuid:BCE083D7-EE3A-48D4-9052-9D7D78402460	-	-	2013-04-10
44846	8676	-	Tomás Antônio Gonzaga	Cartas Chilenas: Texto Integral com comentários	-	-	-	Editora DCL - Difusão Cultural do Livro	-	-	urn:uuid:02E97B96-8CC1-4F93-B9E4-301E997C0BDA	-	-	2013-04-05
32227	7401	-	Mann, Thomas	Morte Em Veneza	-	-	-	-	-	-	urn:uuid:911e58a7-99dc-4a0e-bb01-e7fcba145ac7	-	-	2013-12-13
114437	13106	-	-	-	-	-	-	-	-	-	urn:uuid:b37f7d8a-40ae-4f7b-bc74-c7103638fc7e	-	-	2013-03-25
276857	29530	pt	Evanildo Bechara	Moderna Gramática Portuguesa	-	português	-	-	-	Nova Fronteira	-	-	-	2012-03-08
124481	15376	pt	Org. Enid Abreu Dobránszky	Clássicos do Sobrenatural	-	-	-	-	-	Exilado	AWP-32B0107C-8868-4278-9D26-065BC3E6DA5F	-	-	2013-08-02
241509	20001	pt	Eduardo Molan Gaban - Juliana Oliveira Domingues	Direito Antitruste	-	-	-	-	-	-	urn:uuid:71d14148-369b-4405-b320-7f034d46c1f8	-	-	-
54138	7862	pt	Eid Badr	O Direito Comunitário e o MERCOSUL à luz da Constituição Federal brasileira (Portuguese Edition)	-	Law	-	-	-	KBR	b2e255c5-b1a1-4208-b72e-6a724c3b7b1a	-	calibre (0.8.30) [http://calibre-ebook.com]	2012-11-07
35732	5299	pt	SAULLO, ELDES	Websites que Vendem - Os Segredos Para Criar e Desenvolver um E-Commerce de Sucesso	-	-	-	-	-	-	B00A0ZQQ94	-	calibre (1.21.0) [http://calibre-ebook.com]	2012-11-01T02:00:00+00:00
181327	15689	pt	Jane Austen	A Abadia de Northanger - Ed. Bilíngue	-	-	-	-	-	Editora Landmark 	urn:uuid:6045502f-46a6-47b9-a6f8-ceb0dbd17571	-	-	2013-01-10
129855	15797	pt	Edith Wharton	A época da inocência	-	-	-	-	-	Companhia das Letras (www.companhiadasletras.com.br)	urn:uuid:62d58040-5ed0-4a8c-ab1d-fc60185d77e7	-	-	2013-07-09
3063	1291	pt	Eduardo Madeira	Contos Digitais DN	-	Eduardo Madeira	-	© 2012 os autores, DIÁRIO DE NOTÍCIAS, ESCRIT’ORIO editora	-	Diário de Notícias, Escritório Editora	978-989-8507-07-5	-	-	2012-10-25
82341	11660	pt	Edmond Paris	A História Secreta dos Jesuítas	-	-	-	-	-	-	AWP-0ECC7CB6-202F-43A2-90FE-39F23A18DBDF	-	-	2013-12-15
213643	17502	pt	Eric Van Lustbader	Ninja	-	-	-	-	-	Exilado	AWP-964D5065-EB57-4EA1-B767-1E2F3E5540AF	-	-	2012-08-29
37625	7753	pt	Edgard Telles Ribeiro	Histórias Mirabolantes de Amores Cladestinos	-	-	-	-	-	DLD	B00A3CR09Y	-	calibre (0.9.30) [http://calibre-ebook.com]	2011-09-12T03:00:00+00:00
10397	2808	pt	Ésquilo	Prometeu Acorrentado	-	drama	-	© 2005 — Ésquilo	-	eBooksBrasil	{ADBA1E8D-29F4-41EE-8063-61370458E4AD}	-	calibre (0.9.32) [http://calibre-ebook.com]	2005-01-01T02:00:00+00:00
78367	11184	pt	Ergun Mehmet Caner e Emir Fethi Caner	O Islã sem Véu - Um olhar sobre a vida e a fé muçulmana	-	-	-	-	-	-	{CEAF0BCA-74C6-4ECE-A6DF-D60CF24E1C70}	-	-	2012-11-25
118507	11469	pt	Lucélia Elizabeth Paiva	A arte de falar da morte para crianças (Portuguese Edition)	-	Psychology	-	-	-	Idéias & Letras	fa5ea9e4-5a5b-4dd5-8f16-80d41bd42e45	-	calibre (0.8.30) [http://calibre-ebook.com]	-
8728	2105	pt	Eva	Amar por Amor	-	Adult Trade	-	© 2001 - Eva	-	eBooksBrasil	a9a6b3f4-c937-4785-8590-74f6c60c222f	-	calibre (0.8.37) [http://calibre-ebook.com]	-
159639	18906	pt	Erik Larson	No jardim das feras	-	Biography & Autobiography	-	-	-	Intrínseca	9788580571790	-	calibre (0.9.28) [http://calibre-ebook.com]	2012-05-08T03:00:00+00:00
30840	5641	pt	Eike Batista	X da questão, O	-	-	-	© 2011 por Eike Batista	-	Primeira Pessoa	urn:uuid:5d80a365-6da3-35b5-9d75-2ba58d9a8509	-	-	2011-12-15
90768	7167	pt	Esther e Jerry Ricks	Peça e Será Atendido	-	-	-	-	-	-	07881ca6-596f-4ae8-8b21-b16defd62a5f	-	-	2014-01-07T02:00:00+00:00
286125	23166	pt	Emily Brontë	O morro dos ventos uivantes	-	Romance	-	-	-	Landmark	9788580700046	-	calibre (0.9.35) [http://calibre-ebook.com]	2012-01-01T02:00:00+00:00
59499	9898	pt	Éric Deschodt	Átila	-	-	-	-	-	L&PM Pocket	978.85.254.2845-5	-	calibre (1.5.0) [http://calibre-ebook.com]	2013-03-04T02:00:00+00:00
53743	8548	pt	Alexander III, Dr. Eben	Uma prova do céu	-	-	-	-	-	Sextante	9788575429044	-	-	2013-03-01T03:00:00+00:00
155475	14504	pt	Ernest Cline	Jogador número 1	-	-	-	-	-	LEYA BRASIL	9788580444728	-	-	2012-03-12
39528	6595	pt	Elizabeth McNeill	9 e ½ Semanas de Amor	-	ebook	-	-	-	-	69a4c23f-cba6-42b6-83f3-a0b3fa5278d4	-	-	2013-12-26
30673	5145	pt	Eduardo Melo	O mercado de eBooks no Brasil	-	-	www.revolucaoebook.com.br	Todos os direitos reservados	-	Simplíssimo Livros	1234567	-	José Fernando Tavares	2012-12-01
7039	2480	pt	Elvio Bressan	Honorável Robô Suicida	-	-	-	-	-	Exilado dos livros	AWP-4AEE78F9-1E24-4925-880D-70B79B01AF96	-	-	2013-09-09
69203	6784	pt	Eckhart Tolle	Poder do Agora, O	-	-	-	-	-	Sextante	urn:uuid:4b943dcd-1779-430d-b2df-d3d75f5e38b1	-	-	2011-02-15
90238	11955	pt	-	A CULPA É DA MÃE	-	-	-	Elizabeth Monteiro	-	Summus Editorial	urn:uuid:aa57de50-636b-5d28-38fa-6654bcf674eb	-	-	2012-11-26
205572	23287	pt	Edward W. Said	Cultura e Imperialismo	-	-	-	-	-	Companhia das Letras (www.companhiadasletras.com.br)	-	-	-	2012-07-09
133062	15067	pt	Evelyn Waugh	A Volta à Velha Mansão	-	-	-	-	-	Exilado	awp2012-07-12T23:42:12Z	-	-	2012-07-12
144583	12372	pt	Eli Anderson	Oscar Pill e a revelação dos médicos	-	-	-	-	-	Agir	urn:uuid:1d915f5e-f8b3-46be-a303-34d137a22559	-	-	2013-09-20
107263	13248	pt	Elizabeth Wein	Codinome verity	-	-	-	-	-	-	5d665750-4798-4900-a913-d33910a5cdb0	-	calibre (1.7.0) [http://calibre-ebook.com]	2013-08-28T03:00:00+00:00
10152	1720	pt	Loboson, Edson J. R., Lobo, J. R.	Criação de Sites em PHP	-	-	-	-	-	-	B009SIY2EA	-	-	2012-10-16T20:39:00+00:00
100628	12389	pt	Elizabeth Adler	Encontro na Provença	-	-	-	-	-	QUINTA ESSÊNCIA	9789895558032	-	-	-
215618	17908	pt	Rodrigues, Ernesto	Ayrton: O herói revelado	-	-	-	-	-	Editora Objetiva	B00A3D1I1O	-	calibre (0.9.23) [http://calibre-ebook.com]	2004-04-16T03:00:00+00:00
88790	11341	pt	Étienne-Léon Lamothe-Langon	A virgem da Hungria	-	-	-	-	-	(zero papel)	urn:uuid:8b20cbcd-027a-47ea-93a3-fd8ca3957ddf	-	-	2013-12-03
46324	8941	pt	Eduardo Prado	A Ilusão Americana	-	History	-	©2012 - Eduardo Prado	-	Exilado	{C886CF02-887B-40A1-BCF3-3E29D458C5A9}	-	calibre (0.9.5) [http://calibre-ebook.com]	2002-08-09T03:00:00+00:00
3242	1121	pt	Edith Nesbit 	O Casamento de John Charrington	-	-	-	-	-	Exilado/Jossi Borges-RTS	AWP-0BED66CC-62E4-4E0C-B5B6-B43BD96620DC	-	-	2013-01-03
186718	18474	pt	Eugenides, Jeffrey	A trama do casamento	-	-	-	-	-	Companhia das Letras	9788580862317	-	calibre (0.9.22) [http://calibre-ebook.com]	2012-05-07T03:00:00+00:00
282769	21528	pt	Elizabeth Kostova	O HISTORIADOR	-	-	-	-	-	-	awp2012-01-23T11:51:07Z	-	-	2012-01-23
94657	14407	pt	Ésquilo, Sófocles, Eurípides, Aristófanes	O melhor do teatro grego	-	-	-	-	-	Zahar	B00DO4SFKQ	-	calibre (1.13.0) [http://calibre-ebook.com]	2013-06-27T03:00:00+00:00
75082	6630	pt	Emanuel Kant	Crítica da Razão Prática	-	Filosofia	-	©2004 — Emanuel Kant	-	eBooksBrasil	{C209081E-6E71-4602-84A2-F5080AB6F941}	-	calibre (0.9.32) [http://calibre-ebook.com]	2004-11-22T02:00:00+00:00
64945	9989	pt	Erich Von Daniken	A História Está Errada	-	-	-	-	-	-	AWP-94C87C78-C12B-4574-9461-CE3860ED1E1E	-	-	2013-12-12
91685	12288	pt	Evangelina Himitian	A Vida de Francisco - O Papa do Povo	-	-	-	-	-	Objetiva	urn:uuid:8ef361f0-6690-4605-8d5b-863889fe4aff	-	-	2013-04-25
